"Mod name","Registry name","Entity class name","ID"
"Thaumcraft","thaumcraft:pech","EntityPech",29
"Thaumcraft","thaumcraft:specialitem","EntitySpecialItem",3
"Thaumcraft","thaumcraft:spellbat","EntitySpellBat",28
"Thaumcraft","thaumcraft:taintacle","EntityTaintacle",38
"Thaumcraft","thaumcraft:taintaclegiant","EntityTaintacleGiant",23
"Thaumcraft","thaumcraft:taintacletiny","EntityTaintacleSmall",39
"Thaumcraft","thaumcraft:taintcrawler","EntityTaintCrawler",37
"Thaumcraft","thaumcraft:taintseed","EntityTaintSeed",41
"Thaumcraft","thaumcraft:taintseedprime","EntityTaintSeedPrime",42
"Thaumcraft","thaumcraft:taintswarm","EntityTaintSwarm",40
"Thaumcraft","thaumcraft:thaumslime","EntityThaumicSlime",36
"Thaumcraft","thaumcraft:turretadvanced","EntityTurretCrossbowAdvanced",17
"Thaumcraft","thaumcraft:turretbasic","EntityTurretCrossbow",16
"Thaumcraft","thaumcraft:wisp","EntityWisp",26
"Thaumic Augmentation","thaumicaugmentation:dimensional_fracture","EntityDimensionalFracture",0
"Thaumic Periphery","thaumicperiphery:magic_arrow","EntityMagicArrow",0
"The Betweenlands","thebetweenlands:angler","EntityAngler",2
"The Betweenlands","thebetweenlands:angry_pebble","EntityAngryPebble",61
"The Betweenlands","thebetweenlands:ash_sprite","EntityAshSprite",113
"The Betweenlands","thebetweenlands:barrishee","EntityBarrishee",111
"The Betweenlands","thebetweenlands:betweenstone_pebble","EntityBetweenstonePebble",145
"The Betweenlands","thebetweenlands:bl_arrow","EntityBLArrow",23
"The Betweenlands","thebetweenlands:bl_elexir","EntityElixir",70
"The Betweenlands","thebetweenlands:blind_cave_fish","EntityBlindCaveFish",33
"The Betweenlands","thebetweenlands:blood_snail","EntityBloodSnail",18
"The Betweenlands","thebetweenlands:boulder_sprite","EntityBoulderSprite",79
"The Betweenlands","thebetweenlands:cc_ground_spawner","EntityCCGroundSpawner",123
"The Betweenlands","thebetweenlands:chiromaw","EntityChiromaw",35
"The Betweenlands","thebetweenlands:chiromaw_droppings","EntityChiromawDroppings",149
"The Betweenlands","thebetweenlands:chiromaw_greebling_rider","EntityChiromawGreeblingRider",142
"The Betweenlands","thebetweenlands:chiromaw_hatchling","EntityChiromawHatchling",150
"The Betweenlands","thebetweenlands:chiromaw_matriarch","EntityChiromawMatriarch",147
"The Betweenlands","thebetweenlands:chiromaw_tame","EntityChiromawTame",151
"The Betweenlands","thebetweenlands:crypt_crawler","EntityCryptCrawler",109
"The Betweenlands","thebetweenlands:dark_druid","EntityDarkDruid",0
"The Betweenlands","thebetweenlands:decay_pit_target","EntityDecayPitTarget",115
"The Betweenlands","thebetweenlands:draeton","EntityDraeton",138
"The Betweenlands","thebetweenlands:draeton_chiromaw_tamed","EntityPullerChiromaw",141
"The Betweenlands","thebetweenlands:draeton_dragonfly","EntityPullerDragonfly",139
"The Betweenlands","thebetweenlands:draeton_firefly","EntityPullerFirefly",140
"The Betweenlands","thebetweenlands:dragonfly","EntityDragonFly",16
"The Betweenlands","thebetweenlands:dreadful_mummy","EntityDreadfulMummy",71
"The Betweenlands","thebetweenlands:emberling","EntityEmberling",128
"The Betweenlands","thebetweenlands:emberling_shaman","EntityEmberlingShaman",124
"The Betweenlands","thebetweenlands:firefly","EntityFirefly",10
"The Betweenlands","thebetweenlands:flame_jet","EntityFlameJet",126
"The Betweenlands","thebetweenlands:fortress_boss","EntityFortressBoss",62
"The Betweenlands","thebetweenlands:fortress_boss_blockade","EntityFortressBossBlockade",65
"The Betweenlands","thebetweenlands:fortress_boss_projectile","EntityFortressBossProjectile",66
"The Betweenlands","thebetweenlands:fortress_boss_spawner","EntityFortressBossSpawner",64
"The Betweenlands","thebetweenlands:fortress_boss_teleporter","EntityFortressBossTeleporter",68
"The Betweenlands","thebetweenlands:fortress_boss_turret","EntityFortressBossTurret",67
"The Betweenlands","thebetweenlands:frog","EntityFrog",37
"The Betweenlands","thebetweenlands:gallery_frame","EntityGalleryFrame",131
"The Betweenlands","thebetweenlands:gas_cloud","EntityGasCloud",42
"The Betweenlands","thebetweenlands:gecko","EntityGecko",27
"The Betweenlands","thebetweenlands:grapping_hook_node","EntityGrapplingHookNode",58
"The Betweenlands","thebetweenlands:greebling","EntityGreebling",77
"The Betweenlands","thebetweenlands:greebling_corpse","EntityGreeblingCorpse",152
"The Betweenlands","thebetweenlands:greebling_volarpad_floater","EntityGreeblingVolarpadFloater",144
"The Betweenlands","thebetweenlands:large_sludge_worm","EntityLargeSludgeWorm",95
"The Betweenlands","thebetweenlands:leech","EntityLeech",14
"The Betweenlands","thebetweenlands:lightning","EntityBLLightningBolt",136
"The Betweenlands","thebetweenlands:lurker","EntityLurker",25
"The Betweenlands","thebetweenlands:lurker_skin_raft","EntityLurkerSkinRaft",100
"The Betweenlands","thebetweenlands:mire_snail","EntityMireSnail",20
"The Betweenlands","thebetweenlands:mire_snail_egg","EntityMireSnailEgg",22
"The Betweenlands","thebetweenlands:moving_spawner_hole","EntityMovingSpawnerHole",105
"The Betweenlands","thebetweenlands:moving_wall","EntityMovingWall",127
"The Betweenlands","thebetweenlands:multipart_dummy","EntityMultipartDummy",137
"The Betweenlands","thebetweenlands:mummy_arm","EntityMummyArm",60
"The Betweenlands","thebetweenlands:peat_mummy","EntityPeatMummy",52
"The Betweenlands","thebetweenlands:predator_arrow_guide","EntityPredatorArrowGuide",90
"The Betweenlands","thebetweenlands:pyrad","EntityPyrad",49
"The Betweenlands","thebetweenlands:pyrad_flame","EntityPyradFlame",51
"The Betweenlands","thebetweenlands:root_grabber","EntityRootGrabber",86
"The Betweenlands","thebetweenlands:root_sprite","EntityRootSprite",88
"The Betweenlands","thebetweenlands:rope_node","EntityRopeNode",57
"The Betweenlands","thebetweenlands:sap_spit","EntitySapSpit",84
"The Betweenlands","thebetweenlands:shambler","EntityShambler",101
"The Betweenlands","thebetweenlands:shock","EntityShock",135
"The Betweenlands","thebetweenlands:shockwave_block","EntityShockwaveBlock",41
"The Betweenlands","thebetweenlands:shockwave_sword_item","EntityShockwaveSwordItem",40
"The Betweenlands","thebetweenlands:silt_crab","EntitySiltCrab",47
"The Betweenlands","thebetweenlands:sludge","EntitySludge",4
"The Betweenlands","thebetweenlands:sludge_ball","EntitySludgeBall",73
"The Betweenlands","thebetweenlands:sludge_jet","EntitySludgeJet",116
"The Betweenlands","thebetweenlands:sludge_menace","EntitySludgeMenace",132
"The Betweenlands","thebetweenlands:sludge_menace_multipart_dummy","DummyPart",134
"The Betweenlands","thebetweenlands:sludge_wall_jet","EntitySludgeWallJet",120
"The Betweenlands","thebetweenlands:small_sludge_worm","EntitySludgeWorm",91
"The Betweenlands","thebetweenlands:smoll_sludge","EntitySmollSludge",75
"The Betweenlands","thebetweenlands:snail_poison_jet","EntitySnailPoisonJet",24
"The Betweenlands","thebetweenlands:spike_wave","EntitySpikeWave",85
"The Betweenlands","thebetweenlands:spirit_tree_face_large","EntitySpiritTreeFaceLarge",82
"The Betweenlands","thebetweenlands:spirit_tree_face_mask","EntitySpiritTreeFaceMask",87
"The Betweenlands","thebetweenlands:spirit_tree_face_small","EntitySpiritTreeFaceSmall",81
"The Betweenlands","thebetweenlands:splodeshroom","EntitySplodeshroom",121
"The Betweenlands","thebetweenlands:spore_jet","EntitySporeJet",74
"The Betweenlands","thebetweenlands:sporeling","EntitySporeling",12
"The Betweenlands","thebetweenlands:swamp_hag","EntitySwampHag",6
"The Betweenlands","thebetweenlands:sword_energy","EntitySwordEnergy",39
"The Betweenlands","thebetweenlands:tamed_spirit_tree_face","EntityTamedSpiritTreeFace",83
"The Betweenlands","thebetweenlands:tar_beast","EntityTarBeast",45
"The Betweenlands","thebetweenlands:tarminion","EntityTarminion",54
"The Betweenlands","thebetweenlands:termite","EntityTermite",29
"The Betweenlands","thebetweenlands:thrown_tarminion","EntityThrownTarminion",56
"The Betweenlands","thebetweenlands:tiny_sludge_worm","EntityTinySludgeWorm",93
"The Betweenlands","thebetweenlands:tiny_sludge_worm_helper","EntityTinySludgeWormHelper",98
"The Betweenlands","thebetweenlands:tiny_worm_egg_sac","EntityTinyWormEggSac",97
"The Betweenlands","thebetweenlands:toad","EntityGiantToad",31
"The Betweenlands","thebetweenlands:triggered_falling_block","EntityTriggeredFallingBlock",117
"The Betweenlands","thebetweenlands:triggered_sludge_wall_jet","EntityTriggeredSludgeWallJet",118
"The Betweenlands","thebetweenlands:volarkite","EntityVolarkite",59
"The Betweenlands","thebetweenlands:volatile_soul","EntityVolatileSoul",44
"The Betweenlands","thebetweenlands:wall_lamprey","EntityWallLamprey",103
"The Betweenlands","thebetweenlands:wall_living_root","EntityWallLivingRoot",107
"The Betweenlands","thebetweenlands:weedwood_rowboat","EntityWeedwoodRowboat",69
"The Betweenlands","thebetweenlands:wight","EntityWight",8
"The Betweenlands","thebetweenlands:wild_emberling","EntityEmberlingWild",129
"The Betweenlands","thebetweenlands:worm_ground_spawner","EntityWormGroundSpawner",146
"Thermal Foundation","thermalfoundation:basalz","EntityBasalz",2
"Thermal Foundation","thermalfoundation:basalz_bolt","EntityBasalzBolt",5
"Thermal Foundation","thermalfoundation:blitz","EntityBlitz",1
"Thermal Foundation","thermalfoundation:blitz_bolt","EntityBlitzBolt",4
"Thermal Foundation","thermalfoundation:blizz","EntityBlizz",0
"Thermal Foundation","thermalfoundation:blizz_bolt","EntityBlizzBolt",3
"Totemic","totemic:bald_eagle","EntityBaldEagle",3
"Totemic","totemic:baykok","EntityBaykok",1
"Totemic","totemic:buffalo","EntityBuffalo",0
"Totemic","totemic:invis_arrow","EntityInvisArrow",2
"Tropicraft","tropicraft:ashen","EntityAshenHunter",13
"Tropicraft","tropicraft:beach_chair","EntityChair",9
"Tropicraft","tropicraft:beach_float","EntityBeachFloat",11
"Tropicraft","tropicraft:beach_umbrella","EntityUmbrella",10
"Tropicraft","tropicraft:coconut_bomb","EntityCoconutGrenade",12
"Tropicraft","tropicraft:dolphin","EntityDolphin",31
"Tropicraft","tropicraft:eagleray","EntityEagleRay",27
"Tropicraft","tropicraft:eih","EntityEIH",0
"Tropicraft","tropicraft:failgull","EntityFailgull",8
"Tropicraft","tropicraft:fish","EntityTropicalFish",25
"Tropicraft","tropicraft:hammerhead","EntityShark",32
"Tropicraft","tropicraft:iguana","EntityIguana",2
"Tropicraft","tropicraft:koa","EntityKoaHunter",22
"Tropicraft","tropicraft:lavaball","EntityLavaBall",7
"Tropicraft","tropicraft:lost_mask","EntityLostMask",14
"Tropicraft","tropicraft:marlin","EntityMarlin",28
"Tropicraft","tropicraft:monkey","EntityVMonkey",5
"Tropicraft","tropicraft:mow","EntityManOWar",15
"Tropicraft","tropicraft:piranha","EntityPiranha",29
"Tropicraft","tropicraft:poisonblot","EntityPoisonBlot",6
"Tropicraft","tropicraft:sardine","EntityRiverSardine",30
"Tropicraft","tropicraft:sea_turtle_egg","EntitySeaTurtleEgg",23
"Tropicraft","tropicraft:seahorse","EntitySeahorse",26
"Tropicraft","tropicraft:seaurchin","EntitySeaUrchin",16
"Tropicraft","tropicraft:seaurchinegg","EntitySeaUrchinEgg",17
"Tropicraft","tropicraft:starfish","EntityStarfish",18
"Tropicraft","tropicraft:starfishegg","EntityStarfishEgg",19
"Tropicraft","tropicraft:tc_item_frame","EntityBambooItemFrame",20
"Tropicraft","tropicraft:treefrog","EntityTreeFrog",3
"Tropicraft","tropicraft:tropicreeper","EntityTropiCreeper",1
"Tropicraft","tropicraft:tropifishhook","EntityFishHook",33
"Tropicraft","tropicraft:tropihook","EntityHook",34
"Tropicraft","tropicraft:tropiskelly","EntityTropiSkeleton",4
"Tropicraft","tropicraft:tropispider","EntityTropiSpider",35
"Tropicraft","tropicraft:tropispideregg","EntityTropiSpiderEgg",36
"Tropicraft","tropicraft:turtle","EntitySeaTurtle",24
"Tropicraft","tropicraft:wall_item","EntityWallItem",21
"Trumpet Skeleton","trumpetskeleton:trumpet_skeleton","EntityTrumpetSkeleton",0
"Tumbleweed","tumbleweed:tumbleweed","EntityTumbleweed",0
"Vampirism","vampirism:advanced_hunter","EntityAdvancedHunter",7
"Vampirism","vampirism:advanced_vampire","EntityAdvancedVampire",11
"Vampirism","vampirism:blinding_bat","EntityBlindingBat",0
"Vampirism","vampirism:converted_creature","EntityConvertedCreature",2
"Vampirism","vampirism:converted_horse","EntityConvertedHorse",23
"Vampirism","vampirism:converted_sheep","EntityConvertedSheep",3
"Vampirism","vampirism:crossbow_arrow","EntityCrossbowArrow",14
"Vampirism","vampirism:dark_blood_projectile","EntityDarkBloodProjectile",18
"Vampirism","vampirism:dummy_creature","EntityDummyBittenAnimal",10
"Vampirism","vampirism:ghost","EntityGhost",1
"Vampirism","vampirism:hunter_trainer","EntityHunterTrainer",6
"Vampirism","vampirism:hunter_trainer_dummy","EntityHunterTrainerDummy",22
"Vampirism","vampirism:particle_cloud","EntityAreaParticleCloud",15
"Vampirism","vampirism:soul_orb","EntitySoulOrb",19
"Vampirism","vampirism:special_dracula_halloween","EntityDraculaHalloween",17
"Vampirism","vampirism:throwable_item","EntityThrowableItem",16
"Vampirism","vampirism:vampire","EntityBasicVampire",5
"Vampirism","vampirism:vampire_baron","EntityVampireBaron",8
"Vampirism","vampirism:vampire_hunter","EntityBasicHunter",4
"Vampirism","vampirism:vampire_minion_s","EntityVampireMinionSaveable",9
"Vampirism","vampirism:villager_angry","EntityAggressiveVillager",13
"Vampirism","vampirism:villager_converted","EntityConvertedVillager",12
"Vampirism","vampirism:villager_hunter_faction","EntityHunterFactionVillager",20
"Vampirism","vampirism:villager_vampire_faction","EntityVampireFactionVillager",21
"VampirismIntegrations","vampirism_integrations:villagermcaangry","EntityAngryVillagerMCA",1
"VampirismIntegrations","vampirism_integrations:villagermcaconverted","EntityConvertedVillagerMCA",0
"Varied Commodities","variedcommodities:vcchairmount","EntityChairMount",0
"Varied Commodities","variedcommodities:vcmagicprojectile","EntityMagicProjectile",2
"Varied Commodities","variedcommodities:vcprojectile","EntityProjectile",1
"Waddles","waddles:adelie_penguin","EntityAdeliePenguin",1
